-158.537	104.805	-27.7612
65.5099	97.3331	-146.077
-164.725	156.589	35.4685
-154.28	47.6602	-10.4673
7.79394	57.2533	70.5418
-145.177	21.4586	71.9596
114.533	169.169	49.8711
114.317	116.199	-167.903
80.0783	86.3034	-155.23
-126.048	115.077	-64.9441
57.4579	98.0489	11.1111
6.69418	116.516	55.6005
170.271	97.8995	-33.2571
53.6369	129.788	115.193
108.119	94.0492	78.6092
-16.6328	178.867	168.714
-24.3391	39.3618	11.2802
117.113	19.0437	-62.9476
-149.951	19.7455	-141.973
-132.058	11.4464	39.9451
-117.58	72.8244	100.369
-39.2624	80.7071	-27.5569
119.297	65.8469	-147.304
109.211	137.431	-84.0703
-158.23	113.021	-124.684
-36.2672	138.956	-78.8381
9.6753	167.914	-21.5693
-29.9522	175.093	9.77139
56.4696	34.5651	-15.3272
46.0704	24.9974	135.134
-74.8857	125.328	6.49876
-24.6056	16.8876	159.704
-174.425	94.5728	49.5753
174.263	95.462	164.77
-119.819	155.005	-93.3455
-141.762	87.2736	63.404
-45.9325	70.8221	-75.9368
-108.677	120.858	61.8509
-3.71245	133.426	70.2506
-57.7824	93.6094	-155.523
162.587	62.5883	-88.2755
151.32	26.9995	-99.3456
-161.036	105.497	60.4198
85.6289	47.1862	123.981
-83.117	8.00174	-55.9935
-27.7792	135.888	100.987
17.2335	43.7014	63.1195
159.385	79.6324	-177.582
-29.6121	123.803	36.7814
173.899	64.6611	-40.7624
-71.4762	132.541	149.757
72.3956	71.0473	-179.586
59.882	123.015	-13.5183
14.0855	126.729	-27.2343
71.318	79.615	-14.0701
59.95	3.52397	97.2575
-115.872	59.5544	-63.9101
-133.915	76.3757	102.506
179.669	48.6487	-10.3114
-118.396	35.4697	-167.125
-168.264	147.91	-116.685
22.0319	77.3859	79.8329
137.472	159.799	-9.54504
60.9031	70.4129	-125.02
-111.444	138.441	-57.1951
-47.19	71.4225	38.6601
-14.1387	145.533	-110.972
173.39	135.914	85.8337
-123.694	67.9312	-92.5741
127.988	38.8834	150.273
52.1152	142.273	-83.1378
-44.542	170.875	95.58
-111.267	58.9618	-112.082
-25.8289	120.828	-76.5007
-6.47206	78.9561	-147.199
-136.58	150.03	27.4354
32.2227	138.394	66.0108
-98.5724	30.1056	16.7735
-41.5371	155.156	-26.7376
29.8751	178.177	51.9994
-89.3498	92.5962	53.1423
-75.4414	159.171	64.446
42.1527	105.845	48.8832
-84.4989	27.8554	160.263
116.775	35.9753	-104.783
173.759	73.2519	75.3414
82.8896	134.767	-94.957
-56.2043	148.605	-137.017
30.265	142.193	38.6294
-141.203	57.3344	-17.9504
146.271	96.1315	-14.8588
136.675	16.1911	58.3001
114.394	20.107	97.3028
-86.1379	24.5327	-53.9215
33.9683	122.157	58.3235
-171.895	89.1319	-30.1829
-26.9066	34.1479	123.094
-67.4212	89.101	119.85
-121.865	26.5695	-87.6812
-115.644	9.89535	40.8459
